Customer_Age,Gender,Education_Level,Customer_Job,Income,Marital_Status,Dependent_Count,Card_Category,Credit_Limit,Personal_loan,Car_Owner,House_Owner,Cust_Satisfaction_Score,Delinquent_Acc,,,
58,F,Unknown,Govt,47916,Married,1,Blue,2515,no,no,yes,5,0,,,
53,M,Uneducated,Govt,75581,Married,3,Blue,3370,no,no,yes,5,0,,,
65,M,Graduate,Blue-collar,10144,Married,0,Blue,19458,no,no,yes,4,0,,,
48,F,Graduate,Govt,34349,Single,2,Blue,1438.3,no,no,yes,5,0,,,
65,M,High School,Blue-collar,10629,Married,0,Blue,3263,no,no,no,5,0,,,
46,F,Unknown,Blue-collar,42742,Married,3,Blue,20783,no,no,yes,5,0,,,
56,M,Doctorate,Blue-collar,115738,Single,2,Blue,4109,no,yes,no,3,0,,,
51,F,High School,White-collar,46414,Single,3,Blue,2191,no,no,no,5,0,,,
59,F,Graduate,Businessman,239639,Single,2,Platinum,4493,no,no,no,4,0,,,
34,M,High School,Businessman,54642,Single,1,Blue,3192,no,yes,no,4,0,,,
43,F,Graduate,Govt,31165,Married,4,Blue,9180,no,no,no,3,0,,,
46,M,Graduate,Selfemployeed,53442,Married,2,Blue,1968,yes,no,no,5,0,,,
54,F,Uneducated,Blue-collar,43639,Single,1,Blue,13287,yes,yes,yes,4,0,,,
36,M,Graduate,White-collar,109176,Married,0,Blue,30117,yes,yes,yes,5,0,,,
61,F,Uneducated,Blue-collar,40476,Single,0,Blue,3545,no,no,yes,3,0,,,
37,M,Graduate,White-collar,95558,Married,2,Blue,3356,no,yes,yes,4,0,,,
47,M,Graduate,White-collar,57981,Married,2,Blue,4860,no,no,yes,5,0,,,
65,F,Graduate,Selfemployeed,15266,Single,1,Blue,4466,no,no,no,4,0,,,
63,F,Graduate,Govt,33559,Married,2,Blue,1922,no,no,no,5,0,,,
44,M,Unknown,Govt,80985,Married,2,Blue,25894,no,yes,no,3,0,,,
47,F,High School,Selfemployeed,9535,Unknown,4,Blue,23090,no,yes,yes,3,0,,,
38,M,Uneducated,Retirees,47728,Single,1,Blue,8596,yes,no,no,4,0,,,
59,M,High School,White-collar,53547,Single,0,Blue,1584,no,yes,yes,3,0,,,
43,F,Uneducated,Selfemployeed,10433,Single,5,Blue,4724,no,no,no,5,0,,,
53,F,High School,Businessman,160924,Single,0,Blue,20144,no,yes,no,4,0,,,
52,M,Graduate,White-collar,65446,Single,2,Blue,25658,no,yes,yes,5,0,,,
63,M,Unknown,Retirees,70799,Single,1,Blue,3231,no,yes,no,5,0,,,
63,M,Uneducated,Govt,51486,Single,0,Blue,5338,no,no,no,5,0,,,
46,F,Unknown,Blue-collar,35021,Single,4,Blue,3174,no,no,no,4,0,,,
47,M,Uneducated,Retirees,68665,Single,3,Blue,5366,no,no,yes,5,0,,,
49,F,Graduate,Businessman,23695,Married,4,Blue,12890,no,yes,no,3,0,,,
44,F,Unknown,Businessman,18058,Single,5,Blue,13384,no,no,no,3,0,,,
48,F,Post-Graduate,Selfemployeed,15524,Married,3,Blue,13848,no,no,no,5,0,,,
44,M,Unknown,Blue-collar,79971,Married,1,Blue,1438.3,no,no,no,5,0,,,
49,M,High School,White-collar,86258,Married,4,Blue,10648,no,yes,yes,3,0,,,
53,M,Unknown,Businessman,64697,Single,2,Blue,2395,no,yes,no,4,0,,,
32,M,High School,Govt,45220,Married,1,Blue,7667,no,no,no,4,0,,,
54,F,Graduate,Businessman,35234,Married,2,Blue,3880,yes,no,no,4,0,,,
35,F,Graduate,Selfemployeed,2565,Married,4,Blue,8990,yes,yes,no,4,0,,,
63,F,Uneducated,Selfemployeed,7865,Single,1,Blue,9689,no,no,no,5,0,,,
26,F,Unknown,Blue-collar,40913,Single,0,Blue,22855,no,yes,yes,4,0,,,
38,F,Graduate,Retirees,27861,Married,4,Blue,5478,no,no,yes,5,0,,,
53,M,Uneducated,Selfemployeed,54033,Married,2,Blue,4757,no,yes,yes,4,0,,,
46,F,Graduate,White-collar,15322,Married,3,Blue,2760,no,yes,no,5,0,,,
53,F,Graduate,Govt,30447,Single,1,Blue,2699,no,no,yes,5,0,,,
47,F,Unknown,Businessman,15919,Unknown,4,Blue,8022,no,no,yes,5,0,,,
57,F,Graduate,Businessman,189681,Married,3,Silver,8147,no,yes,no,3,0,,,
46,M,High School,Blue-collar,59307,Single,1,Blue,1698,no,yes,no,5,0,,,
35,M,Unknown,Selfemployeed,30585,Single,2,Blue,1438.3,no,no,no,4,0,,,
57,F,High School,Businessman,17612,Single,2,Blue,4460,no,no,yes,5,0,,,
41,F,Uneducated,White-collar,50967,Unknown,4,Blue,1438.3,no,no,no,3,0,,,
47,F,Graduate,Businessman,185228,Single,4,Blue,3657,no,yes,no,3,0,,,
43,F,Graduate,White-collar,38006,Single,4,Blue,3949,no,no,yes,4,0,,,
29,F,High School,Retirees,39942,Single,0,Blue,2055,no,no,no,4,0,,,
54,F,Graduate,Selfemployeed,38173,Single,1,Blue,2384,no,no,yes,3,0,,,
46,F,Graduate,Govt,27916,Married,2,Blue,8760,no,no,yes,5,0,,,
53,M,Graduate,Blue-collar,108583,Single,1,Blue,3794,no,no,no,3,0,,,
46,M,High School,Selfemployeed,88492,Single,0,Blue,1517,no,no,no,4,0,,,
55,F,Graduate,Govt,25626,Single,3,Blue,11594,no,no,yes,4,0,,,
45,F,Uneducated,Govt,43092,Unknown,2,Blue,21328,no,no,no,5,0,,,
50,F,High School,Businessman,18733,Married,1,Blue,6743,no,no,yes,5,0,,,
57,F,Graduate,White-collar,59167,Married,1,Blue,26690,no,no,yes,4,0,,,
29,M,Graduate,White-collar,51245,Married,2,Blue,1536,no,no,yes,5,0,,,
50,F,Unknown,Blue-collar,36797,Single,3,Blue,2458,no,yes,no,5,0,,,
43,M,High School,Businessman,50714,Married,4,Blue,2799,no,yes,no,3,0,,,
56,F,Uneducated,Selfemployeed,14975,Single,3,Blue,3264,no,no,no,3,0,,,
35,F,Unknown,Selfemployeed,14975,Single,2,Blue,2182,no,yes,no,4,0,,,
38,M,Graduate,Govt,64642,Married,0,Blue,2540,no,no,yes,4,0,,,
49,F,Unknown,Govt,37665,Single,3,Blue,6805,no,no,no,4,0,,,
58,F,Doctorate,Retirees,20447,Married,1,Blue,3775,no,yes,no,3,0,,,
44,F,High School,Selfemployeed,14975,Married,2,Silver,11127,no,no,no,5,0,,,
55,M,Graduate,White-collar,92745,Single,1,Blue,10873,no,no,no,5,0,,,
38,F,Graduate,Selfemployeed,23790,Married,4,Blue,3292,no,yes,no,5,0,,,
44,F,Doctorate,Govt,21724,Married,3,Blue,3477,no,no,yes,3,0,,,
44,F,Graduate,White-collar,18616,Unknown,2,Blue,11538,no,no,no,5,0,,,
38,F,High School,Selfemployeed,12150,Single,1,Blue,6814,no,yes,yes,5,0,,,
42,F,Uneducated,Selfemployeed,14975,Married,2,Blue,12169,no,no,yes,3,0,,,
53,F,Graduate,Blue-collar,39639,Married,3,Blue,2597,no,yes,no,5,0,,,
33,F,Unknown,Govt,58665,Single,3,Blue,2420,no,no,yes,3,0,,,
50,M,Uneducated,Govt,91626,Single,2,Blue,2252,no,yes,no,3,0,,,
43,M,Graduate,Businessman,79042,Single,3,Silver,14806,no,no,no,4,0,,,
50,M,Unknown,Govt,56645,Married,4,Blue,3351,no,yes,no,4,0,,,
43,F,Graduate,Blue-collar,46848,Married,2,Blue,3183,no,no,yes,5,0,,,
41,F,Unknown,Businessman,147098,Married,3,Blue,7791,yes,no,yes,3,0,,,
45,M,Graduate,Businessman,84460,Unknown,3,Blue,1644,no,no,no,5,1,,,
65,M,High School,Govt,36833,Single,0,Blue,5668,no,no,no,4,1,,,
62,F,Unknown,Blue-collar,25724,Single,1,Gold,15987,yes,no,yes,5,1,,,
47,M,Unknown,White-collar,79385,Married,4,Blue,2205,no,no,no,3,1,,,
50,F,High School,Selfemployeed,11480,Single,4,Blue,14596,no,no,no,5,1,,,
39,M,High School,Selfemployeed,71058,Married,4,Blue,1592,no,yes,yes,4,1,,,
61,M,Post-Graduate,White-collar,79741,Single,0,Blue,1511,no,yes,yes,3,1,,,
67,M,Uneducated,Govt,52931,Married,1,Blue,7536,yes,yes,yes,4,1,,,
44,F,Doctorate,Selfemployeed,28054,Married,2,Blue,2239,yes,yes,yes,5,1,,,
47,M,Unknown,Retirees,70983,Unknown,4,Silver,34516,no,yes,no,5,1,,,
42,M,Doctorate,Selfemployeed,73968,Single,3,Blue,9974,no,yes,no,3,1,,,
55,M,Uneducated,Businessman,165920,Single,3,Blue,20701,yes,yes,yes,3,1,,,
48,F,High School,Businessman,36329,Single,1,Blue,2618,no,no,no,5,0,,,
47,F,Unknown,Selfemployeed,1250,Single,3,Blue,1438.3,yes,yes,yes,4,0,,,
39,F,Graduate,Businessman,45838,Married,2,Blue,3085,no,no,yes,4,0,,,
51,F,Post-Graduate,Selfemployeed,14975,Married,3,Blue,13882,no,no,no,5,0,,,
44,M,Graduate,Businessman,93963,Unknown,2,Blue,2092,no,yes,no,4,0,,,
45,M,Graduate,White-collar,119437,Unknown,3,Silver,29038,no,no,no,3,0,,,
52,M,High School,Govt,76870,Single,2,Blue,1848,no,no,no,4,0,,,
50,F,High School,Businessman,43171,Single,0,Blue,2742,no,yes,no,5,0,,,
30,F,Graduate,Businessman,21817,Married,0,Blue,10077,no,no,yes,5,0,,,
49,F,High School,Selfemployeed,6550,Single,3,Blue,13354,no,yes,yes,4,0,,,
52,F,Unknown,Govt,33141,Single,3,Blue,2088,no,no,yes,3,0,,,
49,M,High School,Govt,74514,Unknown,1,Blue,10600,no,no,no,5,0,,,
33,F,Graduate,Selfemployeed,11841,Single,2,Silver,21308,no,yes,yes,5,0,,,
61,M,High School,Govt,64298,Single,0,Blue,1721,no,yes,yes,4,0,,,
31,M,High School,Retirees,68161,Married,0,Blue,2659,no,no,no,3,0,,,
53,F,High School,Selfemployeed,46834,Married,1,Blue,2516,no,no,yes,4,0,,,
50,F,Graduate,Blue-collar,13970,Single,2,Blue,15904,no,no,yes,3,0,,,
41,F,Post-Graduate,Govt,41695,Unknown,3,Blue,19074,no,no,yes,5,0,,,
46,M,High School,Businessman,130328,Married,5,Silver,14386,no,no,yes,5,0,,,
46,M,Graduate,Selfemployeed,65289,Married,4,Blue,1546,no,yes,yes,5,0,,,
39,F,Unknown,Selfemployeed,14975,Married,2,Blue,5219,no,yes,no,4,0,,,
47,M,High School,White-collar,56423,Single,3,Blue,5302,no,no,no,4,0,,,
32,M,Graduate,Businessman,234897,Single,2,Silver,13399,no,yes,no,5,0,,,
38,F,Graduate,Selfemployeed,20040,Married,4,Blue,17934,no,no,yes,5,0,,,
57,M,Graduate,Govt,83746,Married,1,Blue,1502,yes,yes,yes,5,0,,,
65,M,Unknown,Retirees,56986,Single,0,Blue,1937,no,yes,no,5,0,,,
45,F,High School,Selfemployeed,14975,Single,2,Blue,3805,no,yes,yes,5,0,,,
60,M,High School,Retirees,46968,Single,0,Blue,9109,no,no,no,5,0,,,
48,F,Unknown,Govt,16168,Married,2,Blue,21872,yes,no,no,3,0,,,
55,M,Doctorate,Retirees,65772,Married,2,Blue,12084,yes,no,no,5,0,,,
40,F,Unknown,White-collar,30655,Single,2,Blue,4097,no,no,yes,3,0,,,
49,F,Uneducated,Businessman,18197,Married,2,Blue,10215,no,no,yes,5,0,,,
41,F,Graduate,White-collar,19506,Single,2,Blue,2593,no,no,no,4,0,,,
55,M,Graduate,Govt,81007,Single,1,Blue,1626,no,yes,yes,4,0,,,
52,F,Graduate,Businessman,179489,Single,2,Blue,7882,no,yes,no,4,0,,,
33,M,Graduate,Blue-collar,73123,Married,3,Silver,27437,no,no,no,4,0,,,
44,M,Uneducated,Businessman,37157,Married,0,Blue,9778,no,no,no,5,1,,,
41,F,Unknown,Govt,24954,Unknown,2,Blue,7084,yes,no,yes,5,1,,,
42,F,Graduate,Selfemployeed,32784,Married,5,Blue,9661,no,yes,no,4,1,,,
51,F,Unknown,Govt,46596,Unknown,2,Blue,6861,no,yes,yes,5,1,,,
49,F,Graduate,Selfemployeed,57554,Married,1,Blue,1796,no,yes,yes,4,1,,,
39,F,Uneducated,Selfemployeed,6550,Married,3,Blue,7000,no,yes,yes,4,1,,,
48,F,Graduate,White-collar,23975,Married,1,Blue,6510,no,no,no,5,1,,,
42,M,Graduate,Retirees,104155,Married,2,Silver,34516,no,no,yes,4,1,,,
62,F,Doctorate,Businessman,34882,Single,0,Blue,8738,no,no,yes,4,1,,,
48,F,Unknown,Blue-collar,36126,Single,1,Blue,3397,no,no,yes,3,0,,,
37,F,Graduate,Govt,37366,Married,2,Blue,2533,yes,no,yes,4,0,,,
41,F,Graduate,Govt,49377,Single,4,Blue,1657,no,yes,yes,4,0,,,
47,M,Unknown,Selfemployeed,79692,Married,3,Blue,2135,no,yes,no,5,0,,,
53,F,Graduate,Retirees,18170,Single,2,Blue,14015,no,no,yes,5,0,,,
50,F,High School,Selfemployeed,5225,Married,2,Blue,1438.3,no,yes,no,4,0,,,
50,F,High School,Businessman,225646,Single,4,Gold,20974,no,no,yes,4,0,,,
41,F,Graduate,Blue-collar,17290,Single,3,Blue,3893,no,no,no,4,0,,,
46,M,High School,Businessman,73424,Married,4,Blue,7323,no,no,no,4,0,,,
43,F,Graduate,Businessman,32283,Married,4,Blue,11777,no,no,no,5,0,,,
42,F,High School,Selfemployeed,33113,Single,3,Blue,24621,no,no,no,4,0,,,
40,F,Unknown,Businessman,16611,Divorced,4,Blue,4384,no,no,yes,5,0,,,
35,F,Unknown,Govt,19227,Married,1,Blue,16611,no,yes,no,4,0,,,
36,M,Graduate,Selfemployeed,47755,Married,2,Blue,1564,no,no,no,5,0,,,
44,F,Graduate,Govt,30473,Married,3,Blue,16043,no,no,no,5,0,,,
32,M,High School,White-collar,66302,Single,0,Blue,11250,no,no,yes,3,0,,,
32,F,Graduate,Govt,23880,Single,1,Blue,15700,no,no,no,4,0,,,
54,F,Unknown,Selfemployeed,14975,Married,0,Blue,11341,no,yes,no,4,0,,,
58,F,Graduate,Businessman,32956,Single,1,Blue,1626,no,yes,yes,5,0,,,
57,M,Uneducated,Blue-collar,60463,Single,2,Blue,7599,no,yes,yes,3,0,,,
45,F,Uneducated,White-collar,26899,Married,5,Blue,8018,no,yes,yes,4,0,,,
36,M,Doctorate,Blue-collar,58977,Single,2,Blue,2507,no,no,no,3,0,,,
48,M,Graduate,Govt,75671,Married,3,Blue,13984,no,no,yes,5,0,,,
44,M,Graduate,Govt,76163,Single,1,Blue,1438.3,no,no,no,4,0,,,
38,M,Unknown,Businessman,165242,Married,1,Blue,4010,no,yes,yes,5,0,,,
31,M,Graduate,Blue-collar,107590,Married,1,Silver,34516,no,no,no,3,0,,,
43,F,Graduate,Selfemployeed,14975,Unknown,4,Blue,2311,yes,yes,yes,4,0,,,
32,F,High School,Blue-collar,30481,Married,0,Blue,6629,no,no,no,4,0,,,
49,F,Graduate,White-collar,42649,Single,4,Blue,8769,no,yes,no,,0,,,
45,F,High School,Selfemployeed,14975,Married,3,Blue,11086,no,no,yes,5,0,,,
42,M,High School,Govt,68513,Unknown,4,Blue,5951,no,yes,yes,4,0,,,
52,F,Graduate,Blue-collar,31242,Married,2,Blue,2791,no,no,yes,4,0,,,
32,F,High School,Blue-collar,12095,Single,1,Blue,3193,no,no,yes,5,0,,,
56,F,Unknown,Selfemployeed,8250,Married,2,Blue,20979,no,no,yes,5,0,,,
41,F,Graduate,Retirees,44767,Single,4,Gold,34516,no,no,yes,5,0,,,
44,M,Unknown,Govt,62307,Single,2,Blue,3071,no,no,yes,4,0,,,
41,M,High School,Govt,71809,Single,4,Blue,1780,yes,yes,yes,3,0,,,
58,M,High School,Businessman,94492,Married,0,Blue,5119,no,no,no,5,0,,,
30,F,Post-Graduate,Blue-collar,39982,Single,2,Blue,34516,no,no,no,4,0,,,
43,M,Uneducated,Selfemployeed,47846,Single,4,Blue,11905,no,no,yes,4,0,,,
58,M,High School,White-collar,68047,Married,2,Blue,2267,no,no,yes,4,0,,,
42,F,Unknown,White-collar,32052,Single,4,Blue,1441,no,yes,yes,4,0,,,
49,F,Graduate,Businessman,15712,Single,3,Blue,1438.3,no,no,yes,4,0,,,
57,F,Unknown,Selfemployeed,35539,Unknown,3,Blue,7030,yes,yes,no,5,0,,,
52,M,High School,Blue-collar,10109,Single,3,Blue,7469,yes,yes,no,4,0,,,
37,F,Post-Graduate,Selfemployeed,20644,Single,2,Blue,13184,no,no,no,3,0,,,
46,M,Graduate,Businessman,67514,Married,3,Blue,13623,no,no,no,5,0,,,
44,M,Graduate,Businessman,91434,Married,3,Blue,13397,no,yes,no,3,0,,,
43,M,Unknown,Businessman,109906,Married,4,Blue,2544,no,no,no,5,0,,,
58,M,Uneducated,Govt,94712,Single,2,Blue,2909,no,no,yes,4,0,,,
39,F,Graduate,Selfemployeed,5525,Single,4,Blue,4785,no,yes,no,4,0,,,
33,F,Graduate,Blue-collar,55777,Single,1,Blue,3420,no,yes,yes,4,0,,,
52,F,Graduate,Selfemployeed,14975,Married,4,Blue,1438.3,no,yes,yes,4,0,,,
55,F,Doctorate,Govt,37176,Married,1,Silver,34516,no,no,yes,5,0,,,
43,M,Graduate,White-collar,147814,Single,3,Gold,16998,no,yes,no,4,0,,,
45,M,Unknown,Govt,60073,Married,4,Blue,1561,no,yes,yes,5,0,,,
35,F,Graduate,Retirees,49183,Married,2,Blue,9559,no,no,no,4,0,,,
49,M,High School,Businessman,112603,Married,3,Blue,2771,no,yes,no,3,0,,,
58,F,Unknown,Blue-collar,29573,Married,0,Blue,2965,no,yes,yes,5,0,,,
56,M,Graduate,Blue-collar,75263,Married,1,Blue,16476,no,no,no,5,0,,,
37,F,Graduate,Govt,33439,Single,1,Blue,20117,no,no,no,4,0,,,
38,F,High School,Govt,29515,Single,2,Blue,1617,no,no,no,3,0,,,
52,F,Graduate,Govt,52252,Married,1,Blue,2036,no,yes,yes,5,0,,,
45,M,Uneducated,Blue-collar,45738,Married,2,Blue,1438.3,no,yes,yes,3,0,,,
48,F,High School,Selfemployeed,22135,Married,3,Blue,4047,no,no,yes,5,0,,,
40,M,Unknown,Businessman,205774,Single,2,Silver,33779,no,yes,no,4,0,,,
45,F,Graduate,Selfemployeed,14975,Married,4,Blue,20178,no,yes,yes,4,0,,,
56,M,Graduate,Businessman,69818,Single,0,Blue,1753,yes,yes,yes,4,0,,,
39,F,Graduate,Govt,50508,Married,2,Blue,12917,no,yes,yes,5,0,,,
36,M,Unknown,White-collar,124439,Married,3,Blue,8284,no,no,yes,5,0,,,
46,F,Graduate,Blue-collar,33203,Unknown,2,Blue,4783,no,no,yes,4,0,,,
35,F,Graduate,White-collar,58026,Married,2,Blue,1469,no,yes,yes,3,0,,,
60,F,High School,Selfemployeed,15979,Married,2,Blue,34516,no,no,no,5,0,,,
52,F,High School,Businessman,22924,Single,2,Blue,2937,no,yes,no,4,0,,,
44,F,High School,Businessman,26984,Unknown,3,Blue,1944,no,no,yes,5,0,,,
45,F,High School,Blue-collar,38005,Single,2,Blue,17576,no,yes,no,4,0,,,
54,F,Graduate,Blue-collar,18643,Married,2,Blue,14938,no,no,no,5,0,,,
46,M,Graduate,White-collar,76686,Single,4,Blue,2876,no,yes,yes,5,0,,,
32,M,Uneducated,Blue-collar,56419,Single,0,Blue,3334,no,no,no,4,0,,,
58,F,High School,White-collar,32616,Married,0,Blue,2590,no,yes,no,3,0,,,
47,F,Graduate,Selfemployeed,38431,Single,4,Blue,15027,no,yes,no,5,0,,,
54,M,High School,Blue-collar,99001,Married,3,Blue,3617,no,no,yes,4,0,,,
45,F,High School,White-collar,41363,Married,2,Blue,2319,no,yes,no,3,0,,,
57,F,High School,Selfemployeed,14975,Married,1,Blue,5279,no,no,no,3,0,,,
54,M,Graduate,Businessman,52333,Married,1,Blue,20437,no,yes,yes,5,0,,,
56,F,Graduate,Selfemployeed,24875,Single,1,Blue,1438.3,no,yes,no,5,0,,,
45,F,Unknown,White-collar,28587,Single,4,Blue,7130,no,no,yes,5,0,,,
31,F,Graduate,Blue-collar,24104,Single,0,Blue,34516,no,no,no,5,0,,,
65,M,High School,Businessman,47476,Single,0,Blue,6355,no,no,yes,5,0,,,
51,F,Unknown,Retirees,29759,Single,3,Blue,9104,no,no,no,4,0,,,
35,M,Uneducated,Govt,71094,Single,2,Silver,34516,no,yes,yes,5,0,,,
49,F,Doctorate,Selfemployeed,37655,Unknown,0,Blue,2865,yes,no,no,4,0,,,
50,F,Uneducated,Govt,28183,Married,1,Blue,4397,yes,no,yes,4,0,,,
42,F,High School,Selfemployeed,17698,Married,5,Blue,21096,no,no,no,4,0,,,
63,F,Uneducated,Blue-collar,23847,Single,0,Blue,1438.3,yes,no,no,3,0,,,
38,F,High School,Retirees,52914,Single,3,Blue,1778,no,yes,no,3,0,,,
55,F,Graduate,Retirees,19984,Single,2,Blue,5317,no,no,yes,3,0,,,
53,M,Unknown,Selfemployeed,72580,Married,2,Blue,13884,no,yes,no,4,0,,,
45,M,Graduate,Blue-collar,98894,Married,3,Blue,9856,no,no,no,4,0,,,
50,M,High School,White-collar,91268,Married,2,Blue,11114,yes,no,yes,4,0,,,
55,M,Post-Graduate,White-collar,77236,Single,2,Blue,2429,no,no,no,4,0,,,
32,M,Post-Graduate,Govt,64538,Married,0,Blue,6602,no,no,no,3,0,,,
55,F,Graduate,Selfemployeed,32334,Single,1,Blue,1791,no,no,no,5,0,,,
62,M,Graduate,Selfemployeed,14975,Married,1,Blue,8013,no,no,no,4,0,,,
57,M,Unknown,Businessman,145800,Single,2,Blue,3669,no,no,no,4,0,,,
57,M,High School,White-collar,136576,Single,1,Blue,3246,no,no,yes,4,0,,,
48,F,Graduate,Blue-collar,12315,Single,4,Blue,6584,yes,no,yes,4,0,,,
50,F,Graduate,White-collar,35422,Married,2,Blue,11362,no,yes,yes,5,0,,,
53,F,Uneducated,Businessman,224579,Married,3,Blue,7659,no,yes,no,5,0,,,
37,F,Graduate,Selfemployeed,14975,Married,3,Blue,12291,no,no,yes,4,0,,,
51,F,High School,White-collar,20790,Married,3,Blue,1818,no,yes,yes,5,0,,,
38,M,Graduate,Businessman,117352,Married,2,Blue,11765,no,no,yes,3,0,,,
44,M,Post-Graduate,Selfemployeed,55159,Married,3,Blue,2665,no,no,yes,4,0,,,
43,F,High School,Retirees,19028,Unknown,3,Blue,1438.3,yes,yes,no,5,0,,,
63,M,High School,Businessman,114207,Married,2,Blue,29227,no,yes,yes,4,0,,,
54,F,Doctorate,Selfemployeed,29509,Unknown,1,Blue,1438.3,yes,yes,no,4,0,,,
60,M,High School,White-collar,73524,Single,1,Blue,1489,no,no,yes,4,0,,,
56,M,Unknown,White-collar,89957,Married,4,Blue,1438.3,yes,no,yes,5,0,,,
43,M,High School,White-collar,43842,Married,4,Blue,4235,no,no,yes,5,0,,,
65,F,High School,Selfemployeed,12150,Single,0,Blue,2564,no,yes,no,5,0,,,
50,F,Graduate,Selfemployeed,14975,Divorced,2,Blue,20348,no,no,no,4,0,,,
44,F,Uneducated,White-collar,32900,Single,3,Blue,6626,no,yes,no,5,0,,,
43,M,Uneducated,Retirees,79058,Married,4,Blue,4540,yes,no,no,5,0,,,
44,F,Uneducated,Blue-collar,29998,Married,3,Silver,34516,no,no,yes,5,1,,,
44,F,Post-Graduate,Retirees,23290,Married,2,Blue,10029,yes,no,no,5,1,,,
48,F,Uneducated,Govt,50528,Unknown,1,Blue,29695,no,no,yes,5,1,,,
48,F,Graduate,Selfemployeed,42845,Single,3,Blue,13189,no,yes,yes,4,1,,,
46,F,Graduate,Selfemployeed,14975,Married,2,Blue,5476,no,no,yes,3,1,,,
55,F,Graduate,White-collar,48489,Married,2,Blue,6250,no,no,yes,4,1,,,
45,F,Unknown,Selfemployeed,35630,Single,3,Blue,30271,no,no,no,4,1,,,
52,F,Graduate,Govt,29007,Single,3,Blue,2471,no,yes,no,5,1,,,
49,F,Graduate,Selfemployeed,14272,Married,2,Blue,1438.3,no,no,yes,4,1,,,
53,M,Unknown,Govt,60855,Single,0,Blue,1438.3,no,yes,yes,5,1,,,
60,F,Doctorate,Selfemployeed,14975,Single,1,Blue,8693,no,yes,yes,4,1,,,
45,M,Graduate,Businessman,92084,Married,2,Blue,2089,yes,no,no,3,0,,,
45,F,Unknown,Selfemployeed,53997,Married,3,Blue,5452,no,no,yes,5,0,,,
43,M,Graduate,Blue-collar,96710,Single,3,Blue,3511,no,no,yes,3,0,,,
36,M,Uneducated,Selfemployeed,70005,Married,2,Blue,2346,no,no,no,4,0,,,
37,M,Doctorate,Businessman,95840,Single,3,Blue,2517,no,no,yes,5,0,,,
44,M,Graduate,White-collar,79187,Single,3,Blue,2275,no,yes,no,5,0,,,
51,F,Graduate,Businessman,197655,Married,1,Gold,15987,yes,no,yes,5,0,,,
36,F,Unknown,Selfemployeed,14319,Single,1,Blue,2619,no,no,no,4,0,,,
56,M,Uneducated,Govt,107252,Married,1,Blue,18224,yes,no,yes,4,0,,,
44,M,Graduate,Govt,73879,Married,5,Blue,7299,no,yes,yes,3,0,,,
39,M,Graduate,Retirees,18361,Married,1,Blue,3540,no,no,no,5,0,,,
41,F,Unknown,Selfemployeed,10340,Married,3,Silver,8128,no,yes,yes,5,0,,,
58,F,Graduate,Selfemployeed,11733,Single,0,Blue,21526,no,yes,yes,4,0,,,
51,F,Graduate,Blue-collar,53754,Married,1,Blue,2021,no,yes,yes,4,0,,,
49,M,Uneducated,Selfemployeed,62038,Unknown,3,Silver,25219,yes,yes,yes,4,0,,,
42,M,Post-Graduate,Govt,52222,Married,3,Blue,5951,no,no,yes,5,0,,,
42,F,Doctorate,Selfemployeed,20032,Married,2,Blue,1438.3,no,no,no,5,0,,,
62,F,Graduate,White-collar,38192,Single,1,Blue,34516,no,no,no,5,0,,,
36,F,Graduate,Businessman,35177,Single,3,Blue,17673,no,no,yes,4,0,,,
52,M,Graduate,Govt,52641,Single,1,Blue,3881,yes,yes,no,5,0,,,
55,M,Graduate,White-collar,82924,Single,1,Blue,1521,no,no,yes,5,0,,,
33,M,Graduate,Businessman,111135,Single,1,Silver,15785,no,no,no,4,0,,,
38,F,Graduate,Selfemployeed,31745,Single,1,Blue,2069,yes,no,no,4,0,,,
40,M,Graduate,White-collar,89370,Single,3,Blue,1755,no,no,yes,3,0,,,
60,M,Graduate,Govt,76002,Single,2,Blue,1438.3,no,yes,yes,5,0,,,
43,M,High School,Businessman,129222,Single,2,Blue,3220,no,no,yes,4,0,,,
57,F,Graduate,Selfemployeed,31547,Single,3,Silver,34516,yes,no,no,4,0,,,
47,M,Uneducated,Govt,50528,Married,1,Blue,1438.3,no,no,yes,4,0,,,
51,M,Uneducated,Businessman,163579,Single,2,Blue,11358,no,yes,no,4,0,,,
50,F,Graduate,Selfemployeed,29167,Single,4,Blue,4462,yes,no,no,5,0,,,
40,F,Graduate,Retirees,31188,Unknown,5,Blue,1842,no,yes,yes,4,0,,,
62,M,Uneducated,Selfemployeed,60939,Married,1,Blue,1761,no,yes,no,4,0,,,
43,M,Graduate,White-collar,147581,Single,4,Silver,16268,no,no,yes,3,0,,,
39,F,High School,Selfemployeed,14975,Single,3,Silver,34516,no,no,yes,4,0,,,
51,F,Graduate,Selfemployeed,14129,Married,4,Blue,18206,no,yes,no,5,0,,,
55,F,Graduate,Blue-collar,32690,Married,3,Blue,1568,no,no,no,4,0,,,
53,F,High School,Retirees,25531,Single,2,Blue,9293,yes,no,yes,5,0,,,
29,F,Graduate,Govt,32510,Married,1,Blue,1670,no,yes,yes,3,0,,,
43,M,Unknown,Businessman,63157,Married,3,Blue,32106,no,yes,yes,5,0,,,
42,F,High School,Retirees,39478,Single,2,Blue,19366,no,no,yes,4,0,,,
